ORDERDATE,SALESAMOUNT,PRODUCT_SALES_R,PRODUCT_SALES_M,COUNTRY_SALES_CANADA,COUNTRY_SALES_UNITED_STATES,COUNTRY_SALES_AUSTRALIA,COUNTRY_SALES_UNITED_KINGDOM,COUNTRY_SALES_GERMANY,COUNTRY_SALES_FRANCE,MIN_SALESAMOUNT_3,MIN_SALESAMOUNT_7,MIN_SALESAMOUNT_14,MIN_SALESAMOUNT_30,MAX_SALESAMOUNT_3,MAX_SALESAMOUNT_7,MAX_SALESAMOUNT_14,MAX_SALESAMOUNT_30,SUM_SALESAMOUNT_3,SUM_SALESAMOUNT_7,SUM_SALESAMOUNT_14,SUM_SALESAMOUNT_30,AVG_SALESAMOUNT_3,AVG_SALESAMOUNT_7,AVG_SALESAMOUNT_14,AVG_SALESAMOUNT_30,STDDEV_SALESAMOUNT_3,STDDEV_SALESAMOUNT_7,STDDEV_SALESAMOUNT_14,STDDEV_SALESAMOUNT_30,MIN_PRODUCT_SALES_R_3,MIN_PRODUCT_SALES_R_7,MIN_PRODUCT_SALES_R_14,MIN_PRODUCT_SALES_R_30,AVG_PRODUCT_SALES_R_3,AVG_PRODUCT_SALES_R_7,AVG_PRODUCT_SALES_R_14,AVG_PRODUCT_SALES_R_30,AVG_PRODUCT_SALES_M_3,AVG_PRODUCT_SALES_M_7,AVG_PRODUCT_SALES_M_14,AVG_PRODUCT_SALES_M_30,AVG_COUNTRY_SALES_AUSTRALIA_3,AVG_COUNTRY_SALES_AUSTRALIA_7,AVG_COUNTRY_SALES_AUSTRALIA_14,AVG_COUNTRY_SALES_AUSTRALIA_30,AVG_COUNTRY_SALES_UNITED_STATES_3,AVG_COUNTRY_SALES_UNITED_STATES_7,AVG_COUNTRY_SALES_UNITED_STATES_14,AVG_COUNTRY_SALES_UNITED_STATES_30,STDDEV_COUNTRY_SALES_UNITED_STATES_3,STDDEV_COUNTRY_SALES_UNITED_STATES_7,STDDEV_COUNTRY_SALES_UNITED_STATES_14,STDDEV_COUNTRY_SALES_UNITED_STATES_30,AVG_COUNTRY_SALES_UNITED_KINGDOM_3,AVG_COUNTRY_SALES_UNITED_KINGDOM_7,AVG_COUNTRY_SALES_UNITED_KINGDOM_14,AVG_COUNTRY_SALES_UNITED_KINGDOM_30,AVG_COUNTRY_SALES_GERMANY_3,AVG_COUNTRY_SALES_GERMANY_7,AVG_COUNTRY_SALES_GERMANY_14,AVG_COUNTRY_SALES_GERMANY_30,LAG_SUM_SALESAMOUNT_7_7,LAG_SUM_SALESAMOUNT_7_14,LAG_SUM_SALESAMOUNT_7_21,LAG_SUM_SALESAMOUNT_7_28,LAG_SUM_SALESAMOUNT_14_7,LAG_SUM_SALESAMOUNT_14_14,LAG_SUM_SALESAMOUNT_14_21,LAG_SUM_SALESAMOUNT_14_28,LAG_SUM_SALESAMOUNT_30_7,LAG_SUM_SALESAMOUNT_30_14,LAG_SUM_SALESAMOUNT_30_21,LAG_SUM_SALESAMOUNT_30_28,LAG_AVG_SALESAMOUNT_7_7,LAG_AVG_SALESAMOUNT_7_14,LAG_AVG_SALESAMOUNT_7_21,LAG_AVG_SALESAMOUNT_7_28,LAG_AVG_SALESAMOUNT_14_7,LAG_AVG_SALESAMOUNT_14_14,LAG_AVG_SALESAMOUNT_14_21,LAG_AVG_SALESAMOUNT_14_28,LAG_AVG_SALESAMOUNT_30_7,LAG_AVG_SALESAMOUNT_30_14,LAG_AVG_SALESAMOUNT_30_21,LAG_AVG_SALESAMOUNT_30_28,LAG_AVG_PRODUCT_SALES_R_7_7,LAG_AVG_PRODUCT_SALES_R_7_14,LAG_AVG_PRODUCT_SALES_R_7_21,LAG_AVG_PRODUCT_SALES_R_7_28,MOVING_AVERAGE_SUM_SALESAMOUNT,PRODUCT_SALES_R_AVG_7_RATE_OF_CHANGE_21,AVG_SALESAMOUNT_14_RATE_OF_CHANGE_28,AVG_SALESAMOUNT_7_RATE_OF_CHANGE_14,AVG_SALESAMOUNT_7_AVG_30_RATIO,COUNTRY_SALES_UNITED_STATES_AVG_3_RATIO,PRODUCT_SALES_M_AVG_3_RATIO
2011-08-19,18590.4482,18590.4482,,7156.5400,,7855.6382,,3578.2700,,7156.5400,7156.5400,7156.5400,5675.5646,18590.4482,24666.3300,40060.0682,40060.0682,47737.4264,127272.7228,293639.1138,599874.2732,11934.3566000,15909.0903500,19575.9409200,19350.7830064,5504.8901666953125,6959.641212104815,9445.554903516748,8050.9195256214925,4277.3682,4277.3682,4277.3682,4277.3682,11084.3591000,14215.3453500,16640.9495866,16399.9852645,3399.9900000,4516.6533333,5503.1087500,5380.8664705,5237.0921333,4713.3829200,5810.6553833,6977.1047851,3489.1300000,6217.4025000,6501.8936400,6512.9967500,126.06299694993768,3473.3165376757224,3941.704898181108,4256.994402307954,,3838.6791000,4620.5268857,4134.8140285,3578.2700000,4253.2680000,4000.1437500,3434.9980461,176897.9210,159483.6320,132730.9856,183519.6210,315496.7730,280958.9894,284606.0166,337078.9074,628372.3896,616214.3832,594495.9822,648298.3122,22112.2401250,19935.4540000,16591.3732000,22939.9526250,21033.1182000,18730.5992933,18973.7344400,22471.9271600,20270.0770838,19877.8833290,19177.2897483,20912.8487806,17881.0026250,16976.0877500,12775.7594500,17433.7188750,151425.8524133333,68.551709523810,-103.428080000000,-287.597403571429,0.822141943545,0.535718062503,0.631866636840
2011-08-20,15012.1782,15012.1782,,7156.5400,3578.2700,4277.3682,,,,7156.5400,7156.5400,7156.5400,5675.5646,18590.4482,24666.3300,40060.0682,40060.0682,55072.2464,131753.3710,287766.5120,593416.8314,13768.0616000,16469.1713750,19184.4341333,19142.4784322,4789.311069380099,6637.910715396176,9508.923669983165,8077.763847001655,7156.5400,4277.3682,4277.3682,4277.3682,13768.0616000,15197.3001250,16926.1074666,16191.6806903,,5087.4850000,4839.2714285,5380.8664705,5237.0921333,4640.7138000,5585.5810666,6737.9402740,3578.2700000,5689.5760000,6522.2216400,6512.9967500,0.0,3231.245874067772,3924.2728141343596,4256.994402307954,,3838.6791000,4794.2363666,4177.6251076,3578.2700000,4253.2680000,4000.1437500,3434.9980461,180679.4710,172315.7366,128231.5802,172873.8328,328907.4748,273402.1322,290370.6030,322448.2892,645183.0814,619035.7760,597153.1168,633286.1340,22584.9338750,21539.4670750,16028.9475250,21609.2291000,21927.1649866,18226.8088133,19358.0402000,21496.5526133,20812.3574645,19968.8960000,19263.0037677,20428.5849677,18775.5701250,18580.1008250,13485.2050250,17793.6153500,155184.5961333333,81.528338095238,-82.575660000000,-362.163978571429,0.860346868528,0.549404542540,
2011-08-21,3578.2700,3578.2700,,,,3578.2700,,,,3578.2700,3578.2700,3578.2700,3578.2700,18590.4482,22867.8164,40060.0682,40060.0682,44337.4364,110665.3110,267257.0492,572303.7714,11084.3591000,13833.1638750,17817.1366133,18461.4119806,6917.086884879772,7089.495801890031,10202.73875899771,8474.63567866462,3578.2700,3578.2700,3578.2700,3578.2700,11084.3591000,13408.1651250,15785.4759466,15729.9684322,,3399.9900000,5079.1516666,5292.1718750,5237.0921333,4488.9361142,5585.5810666,6479.4862000,3578.2700000,5689.5760000,6693.9722222,6485.0166086,,3231.245874067772,4122.262886652117,4350.412083426841,,699.0982000,5037.4296400,4227.5713666,3578.2700000,3578.2700000,4000.1437500,3437.9153833,179459.5546,166258.6120,139258.9284,173776.2110,324630.1066,283755.3822,287466.4312,330125.6474,636381.3078,631569.0996,596746.5568,643842.6640,22432.4443250,20782.3265000,17407.3660500,21722.0263750,21642.0071066,18917.0254800,19164.4287466,22008.3764933,20528.4292838,20373.1967612,19249.8889290,20769.1181935,19048.0793250,16976.0877500,14019.8760500,18328.2863750,148148.9784800000,-29.129091666667,-149.687138571429,-496.368758928571,0.749301510065,0.551774993954,
2011-08-22,35401.1400,28626.1600,6774.9800,10531.5300,3578.2700,17891.3500,3399.9900,,,3578.2700,3578.2700,3578.2700,3578.2700,35401.1400,35401.1400,40060.0682,40060.0682,72582.0364,123198.6346,281570.1292,576060.3214,18145.5091000,15399.8293250,18771.3419466,18582.5910129,13165.320430145346,10111.830256108125,11155.341169814425,8693.458238179146,3578.2700,3578.2700,3578.2700,3578.2700,16451.7641000,14127.9580750,16739.6812800,15960.8245612,6774.9800000,5087.4850000,5079.1516666,5079.6725000,8400.6566000,6944.9720857,6196.8160666,6752.0721259,3578.2700000,4973.9220000,5921.3877777,6173.8626956,0.0,3221.3594181835715,3961.583972651526,4288.120604738987,3399.9900000,3399.9900000,4764.5230333,4163.9112615,3578.2700000,3578.2700000,4000.1437500,3437.9153833,179841.1146,158606.2538,132280.6684,154086.3474,324337.5684,272296.4740,280691.4512,321691.4120,636470.3296,620313.4714,603407.2786,630431.9622,22480.1393250,19825.7817250,16535.0835500,19260.7934250,21622.5045600,18153.0982666,18712.7634133,21446.0941333,20531.3009548,20010.1119806,19464.7509225,20336.5149096,19942.6468250,16441.4167250,13572.5923000,16713.9259250,148654.9384666667,26.445989285714,-95.526863810714,-316.139457142857,0.828723471033,0.579583670131,1.333743464761
2011-08-23,17891.3500,17891.3500,,,3578.2700,10734.8100,,3578.2700,,3578.2700,3578.2700,3578.2700,3578.2700,35401.1400,35401.1400,40060.0682,40060.0682,71882.9382,119620.3646,285351.6792,583216.8614,17970.7345500,14952.5455750,19023.4452800,18813.4471419,13162.084783666814,9881.502143687676,11084.976911358426,8572.289659825852,3578.2700,3578.2700,3578.2700,3578.2700,16276.9895500,13680.6743250,17216.7839466,16191.6806903,6774.9800000,5087.4850000,5419.9840000,5079.6725000,9120.4495500,7456.1535142,6793.1944000,6894.3127642,3578.2700000,3542.6140000,5921.3877777,6018.2857391,0.0,79.7292398057325,3961.583972651526,4315.670565500193,3399.9900000,3399.9900000,5042.4296400,4163.9112615,3578.2700000,3578.2700000,4000.1437500,3448.7118923,173408.6728,150750.6156,145195.5520,155884.8610,313424.4784,277355.7194,283570.6230,307581.6120,619481.3578,613156.9314,607684.6468,622398.0440,21676.0841000,18843.8269500,18149.4440000,19485.6076250,20894.9652266,18490.3812933,18904.7082000,20505.4408000,19983.2696064,19779.2558516,19602.7305419,20077.3562580,19135.4666000,15459.4619500,15186.9527500,16091.8676250,146017.6217333333,-71.727544047619,-52.928411428571,-277.948669642857,0.794779684032,0.594566319235,1.333743464761
2011-08-24,29325.2582,29325.2582,,7156.5400,4277.3682,10734.8100,,3578.2700,3578.2700,3578.2700,3578.2700,3578.2700,3578.2700,35401.1400,35401.1400,40060.0682,40060.0682,86196.0182,141268.2646,303942.1274,586973.4114,21549.0045500,17658.5330750,20262.8084933,18934.6261741,14008.063325908457,10546.334247149265,11131.228724276614,8696.616018166553,3578.2700,3578.2700,3578.2700,3578.2700,19855.2595500,16811.6605750,18456.1471600,16422.5368193,6774.9800000,6774.9800000,5419.9840000,5191.6513333,10734.8100000,8378.6452000,7389.5727333,7022.1081214,3811.3027333,3718.0896400,5756.9858200,5714.8831304,403.62453395998284,312.6462196295487,3771.025515012248,4173.695163520151,3399.9900000,3399.9900000,4513.9020500,4163.9112615,3578.2700000,3578.2700000,3953.2688888,3457.9660428,176986.9428,167561.3074,152530.3720,152128.3110,309147.1102,295247.0694,289824.7848,297367.6202,608429.0096,634448.2714,604487.9368,622918.8622,22123.3678500,20945.1634250,19066.2965000,19016.0388750,20609.8073466,19683.1379600,19321.6523200,19824.5080133,19626.7422451,20466.0732709,19499.6108645,20094.1568451,19582.7503500,16713.9259250,16528.8040000,15197.3001250,158277.4714266667,13.469360714286,15.653588571429,-234.759310714286,0.932605318565,0.666908254523,1.304975924817
2011-08-25,9253.8346,9253.8346,,3578.2700,699.0982,4277.3682,,699.0982,,9253.8346,3578.2700,3578.2700,3578.2700,35401.1400,35401.1400,40060.0682,40060.0682,91871.5828,136209.0192,277794.8220,590551.6814,22967.8957000,17026.1274000,18519.6548000,19050.0542387,11674.022584048316,10920.646023830386,10627.152535469442,8537.04844372893,9253.8346,3578.2700,3578.2700,3578.2700,21274.1507000,16179.2549000,17164.6588000,16537.9648838,6774.9800000,6774.9800000,5081.2350000,5191.6513333,10909.5845500,8478.5163714,7447.8309166,7047.0759142,3033.2516000,3142.2552800,4415.9156400,5654.0919826,1590.6171047536068,1398.912467497081,2704.188748506624,4238.461570839407,3399.9900000,3399.9900000,3692.4494000,4163.9112615,2618.5460666,2858.4770500,3633.3609111,3274.0415200,148742.3428,182776.7656,154106.8484,146166.6874,291459.0402,320473.2394,284765.5394,305019.9784,599874.2732,642888.7496,603185.2414,611459.9540,18592.7928500,22847.0957000,19263.3560500,18270.8359250,19430.6026800,21364.8826266,18984.3692933,20334.6652266,19350.7830064,20738.3467612,19457.5884322,19724.5146451,16899.0478500,19037.7319500,17150.8623000,14030.2234250,151915.0098800000,-46.267019047619,-64.821800950000,-415.783450000000,0.893757423819,0.536470154595,1.304975924817
2011-08-26,39856.7882,36481.7982,3374.9900,21469.6200,7652.3582,10734.8100,,,,9253.8346,3578.2700,3578.2700,3578.2700,39856.7882,39856.7882,39856.7882,40060.0682,96327.2310,168909.2674,277591.5420,612898.6796,24081.8077500,21113.6584250,18506.1028000,19770.9251483,13348.337420956757,12677.260886667087,10597.81072946477,9311.058563534558,9253.8346,3578.2700,3578.2700,3578.2700,23238.0602500,19844.9121750,16926.1074666,17368.5128903,3374.9900000,5074.9850000,4739.9860000,4964.9853333,9120.4495500,8760.5530750,7149.6417500,7053.4430571,4051.7736500,3893.9391000,4823.3244600,5831.2262521,2856.5562239804553,2226.148302533722,2866.0236070939586,4232.893986706154,,3399.9900000,3692.4494000,4229.6547000,2618.5460666,2858.4770500,3640.2472750,3274.0415200,127272.7228,176897.9210,159483.6320,132730.9856,293639.1138,315496.7730,280958.9894,284606.0166,599874.2732,628372.3896,616214.3832,594495.9822,15909.0903500,22112.2401250,19935.4540000,16591.3732000,19575.9409200,21033.1182000,18730.5992933,18973.7344400,19350.7830064,20270.0770838,19877.8833290,19177.2897483,14215.3453500,17881.0026250,16976.0877500,12775.7594500,155735.2827200000,136.610686904762,-16.701130000000,-71.327264285714,1.067914539488,0.694840754728,0.679758302077
2011-08-27,10734.8100,10734.8100,,3578.2700,,,,3578.2700,3578.2700,9253.8346,3578.2700,3578.2700,3578.2700,39856.7882,39856.7882,39856.7882,40060.0682,89170.6910,161053.6292,277794.8220,608799.5914,22292.6727500,20131.7036500,18519.6548000,19638.6964967,14849.813705927014,13194.320360717726,10587.009280906796,9412.065788457192,9253.8346,3578.2700,3578.2700,3578.2700,21448.9252500,18862.9574000,17164.6588000,17345.9613354,3374.9900000,5074.9850000,5081.2350000,5076.7707142,8582.3294000,8889.8266285,7149.6417500,6923.6990962,4209.6082000,3893.9391000,4823.3244600,5933.6333545,3477.125209149075,2226.148302533722,2866.0236070939586,4303.243972718412,,3399.9900000,3692.4494000,4229.6547000,2618.5460666,2858.4770500,3633.3609111,3293.0558000,131753.3710,180679.4710,172315.7366,128231.5802,287766.5120,328907.4748,273402.1322,290370.6030,593416.8314,645183.0814,619035.7760,597153.1168,16469.1713750,22584.9338750,21539.4670750,16028.9475250,19184.4341333,21927.1649866,18226.8088133,19358.0402000,19142.4784322,20812.3574645,19968.8960000,19263.0037677,15197.3001250,18775.5701250,18580.1008250,13485.2050250,156478.8730933333,13.469360714286,-29.942335714286,-175.230730357143,1.025103863354,0.709448654560,0.664790708503
2011-08-28,17688.0700,14313.0800,3374.9900,3578.2700,6953.2600,3578.2700,,,3578.2700,9253.8346,3578.2700,3578.2700,3578.2700,39856.7882,39856.7882,39856.7882,40060.0682,77533.5028,163729.5210,270816.5620,610979.6650,19383.3757000,20466.1901250,18054.4374666,19709.0214516,14135.534094088493,13079.413395732698,10450.052040037484,9388.287772628106,9253.8346,3578.2700,3578.2700,3578.2700,17695.8807000,18775.5701250,16926.1074666,17416.2862903,3374.9900000,4508.3200000,4231.2375000,5076.7707142,6196.8160666,8789.9554571,6874.9208461,6905.3354592,5101.5721333,4456.4374333,5016.9549636,5761.7447181,3828.6442931631054,2535.352143700523,2793.761384961334,4175.976750904003,,3399.9900000,2049.5441000,4229.6547000,2138.6841000,2858.4770500,3218.3735250,3465.9863066,110665.3110,179459.5546,166258.6120,139258.9284,267257.0492,324630.1066,283755.3822,287466.4312,572303.7714,636381.3078,631569.0996,596746.5568,13833.1638750,22432.4443250,20782.3265000,17407.3660500,17817.1366133,21642.0071066,18917.0254800,19164.4287466,18461.4119806,20528.4292838,20373.1967612,19249.8889290,13408.1651250,19048.0793250,16976.0877500,14019.8760500,151430.9110133333,85.689636904762,-39.642545714286,-140.446728571429,1.038417365127,0.885421410163,0.664790708503
2011-08-29,18387.1682,15012.1782,3374.9900,3578.2700,7156.5400,4074.0882,,3578.2700,,10734.8100,9253.8346,3578.2700,3578.2700,39856.7882,39856.7882,39856.7882,40060.0682,86666.8364,178538.4192,266335.9138,618111.2050,21666.7091000,22317.3024000,17755.7275866,19939.0711290,12609.128349462535,11270.726533903842,10366.339435375114,9260.750957897948,10734.8100,9253.8346,3578.2700,3578.2700,19135.4666000,20204.8086500,16402.3982533,17647.1424193,3374.9900000,4224.9875000,4059.9880000,5074.9850000,6129.0560666,8860.7866285,7134.5354615,6639.3524962,7254.0527333,4842.1663714,5016.9549636,5822.3879913,359.60551050062253,2529.4630074901124,2793.761384961334,4090.317209486452,,3399.9900000,3399.9900000,4229.6547000,3578.2700000,3002.4356400,3218.3735250,3473.0040375,123198.6346,179841.1146,158606.2538,132280.6684,281570.1292,324337.5684,272296.4740,280691.4512,576060.3214,636470.3296,620313.4714,603407.2786,15399.8293250,22480.1393250,19825.7817250,16535.0835500,18771.3419466,21622.5045600,18153.0982666,18712.7634133,18582.5910129,20531.3009548,20010.1119806,19464.7509225,14127.9580750,19942.6468250,16441.4167250,13572.5923000,158300.2102800000,179.209139285714,-34.179850953571,-11.631208928571,1.119274927885,1.245889615075,0.665024625689
2011-08-30,21990.4382,18590.4482,3399.9900,,7156.5400,11255.6282,,,3578.2700,10734.8100,9253.8346,3578.2700,3578.2700,21990.4382,39856.7882,39856.7882,40060.0682,68800.4864,165127.7174,266856.7320,612956.4586,17200.1216000,20640.9646750,17790.4488000,19772.7889870,4704.414964865955,9968.837908562227,10380.529850682748,9172.90964808349,10734.8100,9253.8346,3578.2700,3578.2700,14662.6291000,18950.3446750,16210.4534666,17371.1831806,3383.3233333,3381.2400000,3949.9883333,4963.3186666,6302.6621333,7912.8263714,7449.8499384,6897.8065703,7088.7800000,5353.3478000,4691.6576909,5636.4154608,117.36376272086713,2592.2591409189736,2208.415341367902,3917.156997659112,,,3399.9900000,4288.8714909,3578.2700000,3002.4356400,3166.9597428,3419.3797600,119620.3646,173408.6728,150750.6156,145195.5520,285351.6792,313424.4784,277355.7194,283570.6230,583216.8614,619481.3578,613156.9314,607684.6468,14952.5455750,21676.0841000,18843.8269500,18149.4440000,19023.4452800,20894.9652266,18490.3812933,18904.7082000,18813.4471419,19983.2696064,19779.2558516,19602.7305419,13680.6743250,19135.4666000,15459.4619500,15186.9527500,151402.8564666667,166.232510714286,-39.794978571429,-73.937101785714,1.043907598901,1.257675210300,0.681665546899
2011-08-31,23363.6346,19988.6446,3374.9900,,8554.7364,10531.5300,4277.3682,,,17688.0700,9253.8346,3578.2700,3578.2700,23363.6346,39856.7882,39856.7882,40060.0682,81429.3110,170600.0020,282543.0084,614557.9350,20357.3277500,21325.0002500,18836.2005600,19824.4495161,2751.447873795867,9940.921328722223,10074.56999102615,9188.982518192639,14313.0800,9253.8346,3578.2700,3578.2700,16976.0877500,19212.5065000,17257.8718933,17531.7143548,3381.2400000,3379.9900000,3945.8216666,4738.3193333,7359.8791000,7883.7863714,7930.9393076,7037.8639777,7455.2691000,6064.2715714,5160.2710000,5355.6571217,739.2157174162627,2704.2850020153014,2441.5235432154996,3413.671086457268,4277.3682000,4277.3682000,3838.6791000,4287.9128833,3578.2700000,2858.4770500,3166.9597428,3419.3797600,141268.2646,176986.9428,167561.3074,152530.3720,303942.1274,309147.1102,295247.0694,289824.7848,586973.4114,608429.0096,634448.2714,604487.9368,17658.5330750,22123.3678500,20945.1634250,19066.2965000,20262.8084933,20609.8073466,19683.1379600,19321.6523200,18934.6261741,19626.7422451,20466.0732709,19499.6108645,16811.6605750,19582.7503500,16713.9259250,16528.8040000,162445.7922400000,118.980027380952,-17.337562857143,-57.026257142857,1.075691924393,1.392036295564,0.713594792195
2011-09-01,25543.7082,22168.7182,3374.9900,,10734.8100,7652.3582,,3578.2700,3578.2700,18387.1682,9253.8346,3578.2700,3578.2700,25543.7082,39856.7882,39856.7882,40060.0682,89284.9492,166818.4520,293773.6366,621511.1950,22321.2373000,20852.3065000,19584.9091066,20048.7482258,3003.1782364982223,9589.870194991121,10131.566720191802,9242.563758662549,15012.1782,9253.8346,3578.2700,3578.2700,18939.9973000,18317.9390000,17781.5811066,17647.1424193,3381.2400000,3379.1566666,3864.2742857,4653.1112500,8378.4011500,7443.4361142,8244.3307076,6923.6990962,8400.6566000,6986.7632571,5810.8655454,5791.9924173,1689.9373665208936,3069.823920444656,2890.1059518804564,3432.744169452722,4277.3682000,4277.3682000,3838.6791000,4352.4258727,3578.2700000,2858.4770500,3166.9597428,3429.3104000,136209.0192,148742.3428,182776.7656,154106.8484,277794.8220,291459.0402,320473.2394,284765.5394,590551.6814,599874.2732,642888.7496,603185.2414,17026.1274000,18592.7928500,22847.0957000,19263.3560500,18519.6548000,19430.6026800,21364.8826266,18984.3692933,19050.0542387,19350.7830064,20738.3467612,19457.5884322,16179.2549000,16899.0478500,19037.7319500,17150.8623000,156321.0496533333,-34.275854761905,21.447850475000,161.393832142857,1.040080221725,1.450391505159,0.726662187585
2011-09-02,10734.8100,10734.8100,,,7156.5400,,,3578.2700,,10734.8100,10734.8100,3578.2700,3578.2700,25543.7082,39856.7882,39856.7882,40060.0682,81632.5910,168299.4274,297351.9066,613655.5568,20408.1477500,21037.4284250,19823.4604400,19795.3405419,6612.765179304429,9345.161440881358,9856.423986947084,9390.388121576858,10734.8100,10734.8100,3578.2700,3578.2700,17870.6552500,18503.0609250,18020.1324400,17393.7347354,3383.3233333,3379.1566666,3864.2742857,4653.1112500,9813.1721333,7971.1141000,8244.3307076,7052.3694461,8400.6566000,7909.2549428,5923.0050833,5848.8485666,1689.9373665208936,1358.9253913369182,2782.854331880008,3368.8246105843323,4277.3682000,4277.3682000,3838.6791000,4429.8414600,3578.2700000,3578.2700000,3218.3735250,3609.2586375,168909.2674,127272.7228,176897.9210,159483.6320,277591.5420,293639.1138,315496.7730,280958.9894,612898.6796,599874.2732,628372.3896,616214.3832,21113.6584250,15909.0903500,22112.2401250,19935.4540000,18506.1028000,19575.9409200,21033.1182000,18730.5992933,19770.9251483,19350.7830064,20270.0770838,19877.8833290,19844.9121750,14215.3453500,17881.0026250,16976.0877500,160815.4566000000,29.621823809524,39.030755239286,366.309862500000,1.062746477156,1.436292375216,0.727109916682
2011-09-03,29146.9782,25746.9882,3399.9900,3578.2700,3578.2700,10556.5300,3578.2700,3578.2700,4277.3682,10734.8100,10734.8100,3578.2700,3578.2700,29146.9782,29146.9782,39856.7882,40060.0682,88789.1310,157589.6174,307908.4366,617957.9250,22197.2827500,19698.7021750,20527.2291066,19934.1266129,8005.112706319826,6639.527607182309,10135.036903664017,9498.671079445456,10734.8100,10734.8100,3578.2700,3578.2700,19659.7902500,17161.2096750,18497.2351066,17531.7143548,3383.3233333,3383.3233333,3806.2387500,4654.6737500,9580.1394000,7941.4007666,8452.0916153,7183.1382923,7506.0891000,7327.2423428,5742.6408461,5848.8485666,3004.122016248659,2136.989053480564,2742.595133771075,3368.8246105843323,3927.8191000,3927.8191000,3751.8760666,4352.4258727,3578.2700000,3578.2700000,3218.3735250,3607.4357764,161053.6292,131753.3710,180679.4710,172315.7366,277794.8220,287766.5120,328907.4748,273402.1322,608799.5914,593416.8314,645183.0814,619035.7760,20131.7036500,16469.1713750,22584.9338750,21539.4670750,18519.6548000,19184.4341333,21927.1649866,18226.8088133,19638.6964967,19142.4784322,20812.3574645,19968.8960000,18862.9574000,15197.3001250,18775.5701250,18580.1008250,157406.4930266667,-76.874307142857,82.157867617857,230.680771428571,0.988189879473,1.283344749745,0.726865837439
2011-09-04,28765.4182,18590.4482,10174.9700,,10734.8100,10353.2500,,3578.2700,4099.0882,10734.8100,10734.8100,3578.2700,3578.2700,29146.9782,29146.9782,39856.7882,40060.0682,94190.9146,175620.2256,321661.6766,630312.9686,23547.7286500,21952.5282000,21444.1117733,20332.6764064,8693.497540477987,6208.282606681628,10222.200937905152,9604.50129025731,10734.8100,10734.8100,3578.2700,3578.2700,19310.2411500,18143.1644500,18735.7864400,17602.0393096,5649.9833333,4353.5585714,4513.8755555,4979.3970588,9520.7127333,8285.9506571,8919.4671384,7306.0886769,8051.1075000,7753.1883000,6293.1439230,6267.0032250,3425.9326968712717,2316.413821866213,2979.9257712263375,3324.3680900572213,3578.2700000,3927.8191000,3751.8760666,4359.9316400,3578.2700000,3578.2700000,3258.3620222,3607.4357764,163729.5210,110665.3110,179459.5546,166258.6120,270816.5620,267257.0492,324630.1066,283755.3822,610979.6650,572303.7714,636381.3078,631569.0996,20466.1901250,13833.1638750,22432.4443250,20782.3265000,18054.4374666,17817.1366133,21642.0071066,18917.0254800,19709.0214516,18461.4119806,20528.4292838,20373.1967612,18775.5701250,13408.1651250,19048.0793250,16976.0877500,159346.1910800000,-43.091184523810,90.253081903571,579.954594642857,1.079667416194,1.284682201516,1.134672183516
2011-09-05,13906.5200,7156.5400,6749.9800,,3374.9900,3578.2700,,6953.2600,,10734.8100,10734.8100,9253.8346,3578.2700,29146.9782,29146.9782,39856.7882,40060.0682,82553.7264,171838.6756,331989.9266,623334.7086,20638.4316000,21479.8344500,22132.6617733,20107.5712451,9692.671304085925,6703.565571881312,9232.794651763532,9672.664535476551,7156.5400,7156.5400,7156.5400,3578.2700,15557.1966000,17248.5969500,18974.3377733,17486.6112451,6774.9800000,4835.7000000,4737.4860000,4779.3976470,8162.6833333,8285.9506571,8919.4671384,7175.3198307,6211.1525000,7305.9045500,6084.7043571,6267.0032250,3480.0920815248073,2789.9985664051446,2967.3460663326864,3324.3680900572213,3578.2700000,3927.8191000,3751.8760666,4446.7829333,4422.0175000,4140.7683333,3627.8518200,3793.3149000,178538.4192,123198.6346,179841.1146,158606.2538,266335.9138,281570.1292,324337.5684,272296.4740,618111.2050,576060.3214,636470.3296,620313.4714,22317.3024000,15399.8293250,22480.1393250,19825.7817250,17755.7275866,18771.3419466,21622.5045600,18153.0982666,19939.0711290,18582.5910129,20531.3009548,20010.1119806,20204.8086500,14127.9580750,19942.6468250,16441.4167250,164082.0961066667,-128.288089285714,142.127268096429,434.286080357143,1.068246094378,0.991088128888,1.417538464131
